Store,Dept,SKU_ID,Total_Sales,Avg_Weekly_Demand,Demand_StdDev,Weeks_Observed,Store_Size,Forecasted_Weekly_Demand,Lead_Time_Weeks,Safety_Stock_Value,Reorder_Point_Value,Stock_Cover_Weeks,Current_Stock_Value,Stock_Status,Cumulative_Sales,Cumulative_Sales_Percentage,ABC_Class,Action_Recommendation
22,12,22_12,482129.26,3680.3760305343512,717.1795199665888,131,119557,3527.058837890625,2,1673.5042562584104,8727.62193203966,7,25762.632213740457,Stock Sufficient,6008111673.689987,0.9727333972040999,C,Review Overstock Risk
34,56,34_56,481911.82,3678.716183206107,4641.749929072913,131,158114,963.0833740234375,3,13265.582076752804,16154.832198823116,4,14714.864732824428,Reorder Required,6008593585.509987,0.9728114203413651,C,Reorder Required - Low Priority
17,93,17_93,481759.46,3677.5531297709927,945.3015060539261,131,93188,4599.4345703125,2,2205.816047148738,11404.685187773739,3,11032.659389312978,Reorder Required,6009075344.969987,0.9728894188110363,C,Reorder Required - Low Priority
9,96,9_96,481000.37,3671.7585496183206,708.5013149329553,131,125833,3775.7353515625,2,1653.254078086639,9204.724781211638,8,29374.068396946564,Stock Sufficient,6009556345.339987,0.9729672943814947,C,Review Overstock Risk
13,35,13_35,479597.07,3661.0463358778625,856.5235975519846,131,219622,2959.159912109375,2,1998.6570254485086,7916.976849667259,5,18305.23167938931,Stock Sufficient,6010035942.4099865,0.9730449427529843,C,Stock Sufficient
39,42,39_42,478728.11,3654.4130534351143,620.0275435803616,131,184109,4122.638671875,2,1446.8047459407674,9692.082089690768,1,3654.4130534351143,Reorder Required,6010514670.519986,0.9731224504369403,C,Reorder Required - Low Priority
16,21,16_21,476949.86,3640.8386259541985,993.7665621538193,131,57197,3004.37841796875,2,2318.9069475508472,8327.663783488348,3,10922.515877862596,Stock Sufficient,6010991620.379986,0.9731996702162672,C,Stock Sufficient
2,85,2_85,476825.78,3639.8914503816795,1161.3352791414934,131,202307,2756.29248046875,3,3318.961318357164,11587.838759763414,1,3639.8914503816795,Reorder Required,6011468446.159986,0.9732768699066267,C,Reorder Required - Low Priority
45,12,45_12,475734.87,3631.563893129771,615.7127140634195,131,118221,3574.44384765625,3,1759.635410979552,12482.966953948302,7,25420.947251908394,Stock Sufficient,6011944181.029985,0.9733538929750043,C,Review Overstock Risk
1,85,1_85,475149.42,3627.0948091603054,1116.9179885156166,131,151315,2846.39306640625,2,2606.274936238482,8299.061069050982,1,3627.0948091603054,Reorder Required,6012419330.4499855,0.9734308212570668,C,Reorder Required - Low Priority
27,31,27_31,474755.33,3624.0864885496185,1754.06882950774,131,204184,4386.9541015625,4,5788.427137375542,23336.24354362554,5,18120.432442748093,Reorder Required,6012894085.779985,0.9735076857346386,C,Reorder Required - Low Priority
25,29,25_29,474357.59,3621.050305343512,1039.3532406971167,131,128107,3539.519287109375,1,1714.9328471502424,5254.452134259617,7,25347.35213740458,Stock Sufficient,6013368443.369986,0.9735844858167727,C,Review Overstock Risk
5,34,5_34,472431.34,3606.346106870229,912.1877063484186,131,34875,3090.3671875,3,2606.926498168047,11878.028060668046,4,14425.384427480916,Stock Sufficient,6013840874.709986,0.9736609740325821,C,Stock Sufficient
1,56,1_56,471397.79,3598.4564122137404,3660.3206151000295,131,151315,1730.39306640625,4,12079.058029830097,19000.6302954551,7,25189.19488549618,Stock Sufficient,6014312272.499986,0.9737372949131858,C,Review Overstock Risk
15,42,15_42,470995.66,3595.386717557252,611.5349814378731,131,123737,3761.763916015625,1,1009.0327193724905,4770.796635388116,3,10786.160152671755,Stock Sufficient,6014783268.159986,0.973813550687596,C,Stock Sufficient
27,35,27_35,469965.82,3587.5253435114505,1171.3876384575806,131,204184,3364.877685546875,2,2733.3772704197886,9463.132641513539,4,14350.101374045802,Stock Sufficient,6015253233.979985,0.9738896397274619,C,Stock Sufficient
4,37,4_37,469599.23,3584.7269465648856,645.985698089949,131,205863,2822.69189453125,2,1507.3768633074646,7152.760652369965,1,3584.7269465648856,Reorder Required,6015722833.209985,0.9739656694151793,C,Reorder Required - Low Priority
9,21,9_21,469275.76,3582.257709923664,622.9690842305281,131,125833,3395.95361328125,2,1453.6686909656337,8245.575917528135,4,14329.030839694657,Stock Sufficient,6016192108.969985,0.9740416467320206,C,Stock Sufficient
35,97,35_97,468008.39,3572.5831297709924,859.9074171722336,131,103681,3894.68505859375,3,2457.515504973597,14141.570680754847,8,28580.66503816794,Stock Sufficient,6016660117.359985,0.9741174188574155,C,Review Overstock Risk
12,31,12_31,466256.12,3559.207022900763,2031.7669898776414,131,112238,3839.207763671875,2,4741.031513900417,12419.447041244166,1,3559.207022900763,Reorder Required,6017126373.479985,0.9741929072844301,C,Reorder Required - Low Priority
5,74,5_74,464237.32,3543.7963358778625,833.714041811797,131,34875,3191.958984375,2,1945.4320133673693,8329.34998211737,2,7087.592671755725,Reorder Required,6017590610.799985,0.974268068860965,C,Reorder Required - Low Priority
40,20,40_20,463527.5,3538.3778625954196,795.874752875493,131,155083,3501.630859375,3,2274.517588928769,12779.41016705377,5,17691.8893129771,Stock Sufficient,6018054138.299985,0.9743431155152652,C,Stock Sufficient
7,44,7_44,462252.2,3528.642748091603,843.2680448907861,131,70713,3438.1669921875,4,2782.784548139594,16535.452516889593,4,14114.570992366413,Reorder Required,6018516390.499985,0.9744179556942252,C,Reorder Required - Low Priority
14,36,14_36,461707.04,3524.4812213740456,3007.061102621122,131,200898,1439.22705078125,2,7016.833880448784,9895.287982011283,3,10573.443664122136,Stock Sufficient,6018978097.539985,0.9744927076099559,C,Stock Sufficient
6,35,6_35,461546.88,3523.2586259541986,843.0814721381988,131,202505,2647.397216796875,4,2782.168858056056,13371.757725243555,3,10569.775877862596,Reorder Required,6019439644.419985,0.9745674335952463,C,Reorder Required - Low Priority
45,6,45_6,461532.66,3523.1500763358777,3131.126599967716,131,118221,2625.208251953125,1,5166.358889946731,7791.567141899856,8,28185.20061068702,Stock Sufficient,6019901177.079985,0.9746421572782711,C,Review Overstock Risk
25,41,25_41,461395.68,3522.104427480916,3972.550849978495,131,128107,5182.556640625,2,9269.758227272985,19634.871508522985,5,17610.52213740458,Reorder Required,6020362572.759985,0.9747168587837753,C,Reorder Required - Low Priority
16,91,16_91,461346.35,3521.7278625954195,2534.9751363860346,131,57197,5799.18115234375,4,8365.417950073914,31562.142559448912,6,21130.367175572515,Reorder Required,6020823919.109985,0.9747915523025874,C,Reorder Required - Low Priority
6,36,6_36,461132.27,3547.171307692308,2939.9783391862466,130,202505,1257.6507568359375,2,6860.299446594524,9375.600960266398,3,10641.513923076924,Stock Sufficient,6021285051.379986,0.9748662111611306,C,Stock Sufficient
45,56,45_56,461118.69,3519.9900000000002,4549.813355465845,131,118221,1433.8419189453125,2,10616.772793383963,13484.456631274588,7,24639.93,Stock Sufficient,6021746170.069985,0.9749408678210262,C,Review Overstock Risk
17,52,17_52,460985.39,3518.972442748092,774.7898976686336,131,93188,3148.789306640625,3,2214.259522122721,11660.627442044595,3,10556.917328244275,Reorder Required,6022207155.459986,0.9750155028992056,C,Reorder Required - Low Priority
20,36,20_36,458642.51,3501.08786259542,2609.0239137772473,131,203742,1753.5574951171875,3,7456.28726176025,12716.959747111812,2,7002.17572519084,Reorder Required,6022665797.969986,0.9750897586572682,C,Reorder Required - Low Priority
9,67,9_67,457813.65,3494.760687022901,1550.7508224540238,131,125833,2946.23291015625,3,4431.865703709827,13270.564434178577,5,17473.803435114503,Stock Sufficient,6023123611.619986,0.9751638802201215,C,Stock Sufficient
26,26,26_26,457086.76,3489.2119083969465,1019.8159626167204,131,152513,4177.9296875,3,2914.515551676172,15448.304614176172,6,20935.27145038168,Stock Sufficient,6023580698.379986,0.9752378840970499,C,Review Overstock Risk
39,56,39_56,456080.55,3481.530916030534,3402.5875356674014,131,184109,1759.077880859375,2,7939.775976169102,11457.931737887851,4,13926.123664122137,Stock Sufficient,6024036778.929986,0.9753117250652101,C,Stock Sufficient
13,37,13_37,455751.48,3479.01893129771,416.8042624122299,131,219622,3586.951171875,1,687.7270329801793,4274.6782048551795,4,13916.07572519084,Stock Sufficient,6024492530.409986,0.9753855127558355,C,Stock Sufficient
26,20,26_20,454263.58,3467.6609160305343,767.6373055546186,131,152513,3765.55419921875,3,2193.8182447596923,13490.480842415942,4,13870.643664122137,Stock Sufficient,6024946793.989985,0.975459059550469,C,Stock Sufficient
25,85,25_85,452576.12,3454.779541984733,1666.9353200893333,131,128107,3166.815185546875,1,2750.4432781473997,5917.258463694275,8,27638.236335877864,Stock Sufficient,6025399370.109985,0.9755323331396781,C,Review Overstock Risk
44,98,44_98,452497.54,3454.179694656488,487.6417317235756,131,39910,3493.567626953125,3,1393.6234211395729,11874.326301998948,6,20725.07816793893,Stock Sufficient,6025851867.649985,0.9756055940065222,C,Review Overstock Risk
5,55,5_55,451979.63,3450.2261832061067,1681.3737462295335,131,34875,2660.092041015625,1,2774.26668127873,5434.358722294355,8,27601.809465648854,Stock Sufficient,6026303847.279985,0.9756787710220032,C,Review Overstock Risk
16,67,16_67,451558.74,3447.013282442748,1409.6420958414844,131,57197,3026.361328125,1,2325.9094581384493,5352.270786263449,7,24129.092977099233,Stock Sufficient,6026755406.019985,0.9757518798939838,C,Review Overstock Risk
19,35,19_35,450935.82,3442.2581679389314,1137.6006275124048,131,203819,3175.229736328125,2,2654.5368893871073,9004.996362043357,5,17211.29083969466,Stock Sufficient,6027206341.839985,0.9758248879131307,C,Stock Sufficient
18,31,18_31,450599.75,3439.692748091603,1964.5560389023713,131,120653,2584.3203125,3,5614.472941597025,13367.433879097025,5,17198.463740458013,Stock Sufficient,6027656941.589985,0.9758978415214193,C,Stock Sufficient
34,33,34_33,449637.98,3432.350992366412,1312.6984567317543,131,158114,3254.539794921875,4,4331.904907214789,17350.06408690229,1,3432.350992366412,Reorder Required,6028106579.569984,0.9759706394159245,C,Reorder Required - Low Priority
34,6,34_6,448757.22000000003,3425.6276335877865,2601.2796257498508,131,158114,3156.49365234375,1,4292.111382487254,7448.605034831004,3,10276.88290076336,Stock Sufficient,6028555336.789985,0.9760432947124369,C,Stock Sufficient
17,71,17_71,448450.72000000003,3423.287938931298,1273.3435186877814,131,93188,4344.3955078125,3,3639.0678552620157,16672.254378699516,5,17116.43969465649,Stock Sufficient,6029003787.509985,0.9761159003855728,C,Stock Sufficient
15,91,15_91,446565.16,3408.894351145038,280.84862836410446,131,123737,3429.896728515625,1,463.40023680077235,3893.2969653163973,2,6817.788702290076,Stock Sufficient,6029450352.669985,0.9761882007802313,C,Stock Sufficient
36,8,36_8,445829.01,3403.2748854961833,307.20355438740637,131,39910,3192.274169921875,3,877.9520713668155,10454.77458113244,7,23822.924198473283,Stock Sufficient,6029896181.679985,0.9762603819897399,C,Review Overstock Risk
9,44,9_44,445449.67,3400.3791603053432,889.5304341418981,131,125833,4218.01123046875,1,1467.7252163341318,5685.736446802882,2,6800.7583206106865,Stock Sufficient,6030341631.349985,0.9763325017828323,C,Stock Sufficient
15,44,15_44,444393.31,3392.3153435114505,981.0199281480145,131,123737,3453.721435546875,1,1618.6828814442238,5072.404316991098,1,3392.3153435114505,Reorder Required,6030786024.659986,0.9764044505477036,C,Reorder Required - Low Priority
16,20,16_20,444381.46,3392.2248854961836,772.8466589845883,131,57197,3432.089111328125,3,2208.705971704922,12504.973305689296,6,20353.3493129771,Stock Sufficient,6031230406.119986,0.9764763973940204,C,Review Overstock Risk
26,49,26_49,441747.77,3372.1203816793895,1051.361783553856,131,152513,3411.1630859375,4,3469.4938857277243,17114.146229477723,1,3372.1203816793895,Reorder Required,6031672153.889986,0.9765479178371076,C,Reorder Required - Low Priority
3,74,3_74,440759.61,3364.577175572519,792.0115820707856,131,37392,3781.98486328125,1,1306.819110416796,5088.803973698046,8,26916.617404580153,Stock Sufficient,6032112913.499986,0.976619278293782,C,Review Overstock Risk
15,30,15_30,438101.6,3344.287022900763,735.8386631024855,131,123737,2703.601806640625,2,1717.0444781787357,7124.2480914599855,8,26754.296183206105,Stock Sufficient,6032551015.099986,0.9766902084097375,C,Review Overstock Risk
28,12,28_12,437729.32,3341.4451908396945,493.76881895875624,131,206302,3112.468505859375,2,1152.1860247398904,7377.123036458641,1,3341.4451908396945,Reorder Required,6032988744.419986,0.9767610782523145,C,Reorder Required - Low Priority
8,6,8_6,437416.6,3339.0580152671755,2496.6079103293555,131,155078,3011.9921875,4,8238.806104086872,20286.77485408687,8,26712.464122137404,Stock Sufficient,6033426161.019986,0.9768318974644765,C,Review Overstock Risk
31,6,31_6,437265.97,3337.908167938931,2864.874781365282,131,203750,2258.513427734375,1,4727.043389252715,6985.55681698709,8,26703.265343511448,Stock Sufficient,6033863426.989986,0.9769026922891371,C,Review Overstock Risk
1,30,1_30,436340.6,3330.84427480916,728.7986894377632,131,151315,2547.00048828125,2,1700.6170348903263,6794.618011452826,8,26646.75419847328,Stock Sufficient,6034299767.589987,0.9769733372932963,C,Review Overstock Risk
34,44,34_44,435926.46,3327.682900763359,844.1580087869885,131,158114,4000.814208984375,2,1969.802512940502,9971.430930909251,2,6655.365801526718,Reorder Required,6034735694.049987,0.9770439152468027,C,Reorder Required - Low Priority
32,29,32_29,433810.05,3311.5270992366413,1021.1689706180166,131,203007,3467.57421875,1,1684.9288015197274,5152.503020269727,1,3311.5270992366413,Reorder Required,6035169504.099987,0.9771141505464436,C,Reorder Required - Low Priority
6,31,6_31,433440.76,3308.7080916030536,1547.1642005971462,131,202505,3572.269287109375,2,3610.2339829093094,10754.772557128059,3,9926.12427480916,Reorder Required,6035602944.859987,0.9771843260567971,C,Reorder Required - Low Priority
40,29,40_29,432923.78,3304.761679389313,1072.1177601372779,131,155083,3335.556640625,1,1768.9943042265083,5104.550944851509,6,19828.570076335876,Stock Sufficient,6036035868.639987,0.9772544178663574,C,Review Overstock Risk
40,83,40_83,432753.7,3303.463358778626,801.9571133436483,131,155083,2583.343994140625,2,1871.328733118072,7038.016721399322,4,13213.853435114504,Stock Sufficient,6036468622.339987,0.9773244821393963,C,Stock Sufficient
15,85,15_85,431287.16,3292.2683969465647,1895.7662976289748,131,123737,2945.6015625,2,4423.680375174597,10314.883500174597,5,16461.341984732822,Stock Sufficient,6036899909.499987,0.9773943089746987,C,Stock Sufficient
21,97,21_97,431035.04,3290.343816793893,280.0681959464599,131,140167,3204.035888671875,1,462.11252331165883,3666.148411983534,1,3290.343816793893,Reorder Required,6037330944.539987,0.9774640949909289,C,Reorder Required - Low Priority
11,83,11_83,429329.27,3277.3226717557254,555.8924636720866,131,207499,3458.483154296875,3,1588.6760845307388,11964.125547421363,8,26218.581374045803,Stock Sufficient,6037760273.809987,0.9775336048372847,C,Review Overstock Risk
29,6,29_6,429095.91,3275.5412977099236,3185.3792399870713,131,93638,1839.8416748046875,2,7432.93076211084,11112.614111720215,2,6551.082595419847,Reorder Required,6038189369.719987,0.977603076901875,C,Reorder Required - Low Priority
1,58,1_58,428742.88,3272.8464122137407,1508.3391772547855,131,151315,4110.34619140625,3,4310.658148585679,16641.69672280443,6,19637.078473282443,Stock Sufficient,6038618112.599987,0.9776724918097264,C,Review Overstock Risk
20,50,20_50,427485.39,3263.247251908397,608.9789952460196,131,203742,2667.874755859375,1,1004.8153421559323,3672.6900980153073,1,3263.247251908397,Reorder Required,6039045597.989987,0.9777417031257362,C,Reorder Required - Low Priority
40,44,40_44,427405.35,3262.6362595419846,1011.5625484081821,131,155083,3223.913330078125,2,2360.4330339934436,8808.259694149694,4,13050.545038167938,Stock Sufficient,6039473003.339988,0.977810901483002,C,Stock Sufficient
23,27,23_27,425566.79,3248.601450381679,1287.3681270693453,131,114533,3825.076904296875,4,4248.314819328839,19548.62243651634,5,16243.007251908395,Reorder Required,6039898570.129988,0.9778798021712477,C,Reorder Required - Low Priority
3,33,3_33,425370.77,3247.105114503817,1111.0124413513497,131,37392,3653.7548828125,2,2592.4946231651306,9900.00438879013,5,16235.525572519084,Stock Sufficient,6040323940.899988,0.977948671123199,C,Stock Sufficient
31,58,31_58,425116.46,3245.163816793893,1869.7264773553852,131,203750,2117.407958984375,2,4362.917694636694,8597.733612605443,6,19470.98290076336,Stock Sufficient,6040749057.359988,0.9780174989015098,C,Review Overstock Risk
26,29,26_29,423105.62,3229.813893129771,960.9854100225797,131,152513,3546.61962890625,3,2746.384666561004,13386.243553279754,5,16149.069465648854,Stock Sufficient,6041172162.979988,0.9780860011180916,C,Stock Sufficient
11,58,11_58,422668.97,3226.4806870229004,2089.248961657014,131,207499,2001.404052734375,3,5970.830829563275,11975.0429877664,5,16132.403435114502,Stock Sufficient,6041594831.949988,0.9781544326395764,C,Stock Sufficient
